id,constant,position,translate
214,licensesListText.license4.text,Описание №4,La Commission des services financiers de Vanuatu contrôle officiellement les marchés financiers de l'île de Vanuatu et d'autres régions
215,licensesListText.license5.title,Заголовок №5,FSC Mauritius
216,licensesListText.license5.text,Описание №5,La Commission des services financiers de Vanuatu contrôle officiellement les marchés financiers de l'île de Vanuatu et d'autres régions
217,licensesListText.license6.title,Заголовок №6,Morgan Stanley
218,licensesListText.license6.text,Описание №6,"L'une des plus grandes exploitations bancaires du monde, qui est un fournisseur de liquidités pour les entreprises de forex"
219,licensesListText.license7.title,Заголовок №7,UBS
220,licensesListText.license7.text,Описание №7,"Une banque mondiale suisse qui est un partenaire financier international de nombreuses entreprises et organisations, y compris les courtiers de Forex"
221,licensesListText.license8.title,Заголовок №8,MiFID
222,licensesListText.license8.text,Описание №8,MIFID est une directive de l'Union européenne sur les marchés des instruments financiers régissant les activités de leurs participants.
6. Ошибка 404.,,,
223,headerText404.title,Заголовок,Erreur 404
224,headerText404.text,Подзаголовок,"Cette page n'existe pas, veuillez contacter le support."
225,headerText404.textMainPage,Вернуться на главную страницу,Retour à la page principale
226,headerText404.textSupport,Служба технической поддержки,Service d'assistance technique
8. Формы,,,
8.1. Заголовки форм,,,
228,formsText.titleEnter,Вход в личный кабинет,Votre zone personnelle
229,formsText.titleCallback,Оставить заявку,Soumettez votre candidature
230,formsText.titleTwoauth,Двухэтапная авторизация,Authentification à deux facteurs
231,buttonText.signup,Регистрация,Inscription
232,fotmsText.titleReminder,Восстановление пароля,Réinitialisation du mot de passe
8.2. Поля ввода,,,
233,formsText.labelName,Введите ваше имя,Prénom *
234,formsText.placeholderName,Введите ваше имя (placeholder),Votre nom
235,formsText.labelLastName,Введите вашу фамилию,Nom de famille *
236,formsText.placeholderLastName,Введите вашу фамилию (placeholder),Votre nom de famille
237,formsText.labelMail,Введите ваш E-mail,Email *
238,formsText.placeholderEmail,Введите ваш E-mail (placeholder),Votre Email
239,formsText.labelPassword,Введите пароль,Mot de passe *
240,formsText.placeholderPassword,Введите пароль (placeholder),Entrer mot de passe
241,formsText.labelConfirmPassword,Подтвердите пароль,Confirmez mot de passe *
242,formsText.labelPhone,Поле для ввода номера телефона,Téléphone *
243,formsText.placeholderPhone,Поле для ввода номера телефона (placeholder),Votre téléphone
244,formsText.labelCountry,Выберите страну,Un pays
245,formsText.placeholderCountry,Выберите страну (placeholder),Choisissez le pays
246,formsText.labelLanguage,Выберите язык,Langue
247,formsText.placeholderLanguage,Выберите язык (placeholder),Choisissez la langue
248,formsText.labelTime,Удобное время для звонка,L'heure qui convient
249,formsText.placeholderTime,Удобное время для звонка (placeholder),Entrez le temps d'appeler
250,formsText.lableTwoauth,Введите код двухэтапной авторизации,Code d'autorisation *
251,formsText.placeholderTwoauth,Введите код двухэтапной авторизации (placeholder),Code d'autorisation en deux étapes
252,formsText.labelPromo,Введите промокод,Code promotionnel
253,formsText.placeholderPromo,Введите промокод (placeholder),Entrez code promotionnel
8.3. Дополнительный текст,,,
254,formsText.text_required,* - обязательные поля,* - Champs obligatoires
255,formsText.regRecommend,"Для пароля разрешены только латинские буквы, цифры и символы. ","Seuls les lettres, chiffres et symboles latins sont autorisés pour le mot de passe. Le mot de passe doit contenir au moins une lettre majuscule, une lettre minuscule et un chiffre."
256,formsText.checkboxText,Обработка персональных данных (чекбокс),Je suis d'accord pour le traitement des données personnelles
8.4. Уведомления,,,
257,formsText.titleSuccess,Спасибо за отправку сообщения,Merci d'envoyer un message
258,formsText.textSuccess,Спасибо за отправку сообщения текст,Nous vous contacterons sous peu.
259,formsText.titleError,Ошибка отправки сообщения,Erreur d'envoi
260,formsText.textError,Ошибка отправки сообщения текст,Essayer plus tard
309,formsText.titleAttention,Ошибка (заголовок),Attention!
8.5. Ссылки в форме,,,
261,formsText.forgotText,Забыли пароль?,Mot de passe oublié?
262,formsText.allreadyText,Уже есть учетная запись,Vous avez déjà un compte
9. Навигация,,,
263,navText.index,Главная,Principale
264,navText.markets,Рынки,Marchés
265,navText.about,О компании,Propos de société
266,navText.contacts,Контакты,Contacts
267,navText.forex,Валюты,Devise
268,navText.metals,Металлы,Métaux
269,navText.stocks,Акции,Réserves
270,navText.commodities,Товары,Produits
271,navText.indices,Индексы,Indices
272,navText.crypto,Криптовалюты,Crypto-monnaie
273,navText.trading,Торговые условия,Conditions de marché
274,navText.licenses,Аккредитация и лицензии,Accréditations et licences
275,formsText.checkboxAgreement,Пользовательское соглашение,Conditions d'utilisation
276,formsText.checkboxPolicy,Политика возврата средств,Politique de remboursement
293,curLang,Текущий язык,Fr
10. Кнопки,,,
277,buttonText.login,Войти,S'identifier
278,buttonText.btnReg,Зарегистрироваться,S'inscrire
279,buttonText.enterFormButton,Войти в кабинет,S'identifier
280,buttonText.btnSend,Отправить,Envoyer
281,buttonText.btnStartTrade,Начать торговать,Commerce démarrer
282,buttonText.btnOpenAcc,Открыть счет,Ouvrir un compte
283,buttonText.btnCallback,Запросить звонок,Demander un appel
284,buttonText.btnLearMore,Узнать больше,Apprendre plus
285,buttonText.btn404,Вернуться на главную,Revenez à la page principale
286,buttonText.btnSupport,Техническая поддержка,Soutien technique
287,buttonText.btnPartner,Стать партнером,Devenir un partenaire
11. Контакты,,,
288,contactsHeaderText.title,Заголовок,"24/7, support utilisateur personnalisé"
289,contactsHeaderText.text,Подзаголовок,Demandez un appel et nous vous contacterons sous peu.
290,contactsListText.contact2,Наша почта,Notre e-mail
291,contactsListText.contact3,Месторасположение,Emplacement
292,contactsListText.contact1,Международный номер,Numéro international
12. Тайтлы,,,
293,titles.index,index,Company Name - Indépendance financière
294,titles.notFound,404,404 - Company Name - Obtenez l'indépendance financière
295,titles.licenses,licenses,Accréditation et licences - Company Name - Obtenez l'indépendance financière
296,titles.reminder,recovery,Récupération de mot de passe - Company Name - Obtenez l'indépendance financière
297,titles.register,register,Inscription - Company Name - Obtenez l'indépendance financière
298,titles.login,login,Connexion - Company Name - Obtenez l'indépendance financière
299,titles.about,about,À propos de la société - Company Name - Gagnez juste!
300,titles.contacts,contacts,"Contacts - Company Name - 24/7, support utilisateur personnel"
301,titles.markets,markets,Plus de 200 instruments financiers de négociation de partout dans le monde
302,titles.commodities,commodities,Produits de base - Trading dans les produits de base avec Company Name
303,titles.crypto,crypto,Cryptocurrences-CFD trade sur cryptocurence ensemble Company Name
304,titles.forex,forex,Les devises sont le marché le plus stable et le plus prometteur pour l'investissement
305,titles.indices,indices,Indices - Devenir un PRO dans la négociation de CFD sur les indices
306,titles.metals,metals,Les métaux - échange rentable des contrats de la CFD pour les métaux
307,titles.stocks,stocks,Stocks - Cotations boursières en ligne avec Company Name
308,titles.trading,trading,Conditions commerciales - Comptes de trading Company Name
