id,constant,position,translate
230,formsText.titleTwoauth,Двухэтапная авторизация,Двухфакторная авторизация
231,buttonText.signup,Регистрация,Регистрация
232,fotmsText.titleReminder,Восстановление пароля,Восстановление пароля
8.2. Поля ввода,,,
233,formsText.labelName,Введите ваше имя,Имя *
234,formsText.placeholderName,Введите ваше имя (placeholder),Ваше имя
235,formsText.labelLastName,Введите вашу фамилию,Фамилия *
236,formsText.placeholderLastName,Введите вашу фамилию (placeholder),Ваша фамилия
237,formsText.labelMail,E-mail,E-mail *
238,formsText.placeholderEmail,Введите ваш E-mail (placeholder),Ваш E-mail
239,formsText.labelPassword,Введите пароль,Пароль *
240,formsText.placeholderPassword,Введите пароль (placeholder),Введите пароль
241,formsText.labelConfirmPassword,Подтвердите пароль,Подтвердите пароль *
242,formsText.labelPhone,Поле для ввода номера телефона,Телефон *
243,formsText.placeholderPhone,Поле для ввода номера телефона (placeholder),Ваш телефон
244,formsText.labelCountry,Выберите страну,Страна
245,formsText.placeholderCountry,Выберите страну (placeholder),Выберите страну
246,formsText.labelLanguage,Выберите язык,Язык
247,formsText.placeholderLanguage,Выберите язык (placeholder),Выберите язык
248,formsText.labelTime,Удобное время для звонка,Удобное время
249,formsText.placeholderTime,Удобное время для звонка (placeholder),Время для звонка
250,formsText.lableTwoauth,Введите код двухэтапной авторизации,Код авторизации *
251,formsText.placeholderTwoauth,Введите код двухэтапной авторизации (placeholder),Код двухэтапной авторизации
252,formsText.labelPromo,Введите промокод,Промокод
253,formsText.placeholderPromo,Введите промокод (placeholder),Введите промокод
8.3. Дополнительный текст,,,
254,formsText.text_required,* - обязательные поля,* - обязательное поле
255,formsText.regRecommend,"Для пароля разрешены только латинские буквы, цифры и символы. ","Для пароля разрешены только латинские буквы, цифры и символы. Пароль должен содержать как минимум одну заглавную букву, одну строчную букву и одну цифру."
256,formsText.checkboxText,Обработка персональных данных (чекбокс),Я согласен на обработку персональных данных
8.4. Уведомления,,,
257,formsText.titleSuccess,Спасибо за отправку сообщения (заголовок),Спасибо за отправку сообщения
258,formsText.textSuccess,Спасибо за отправку сообщения текст (подзаголовок),Мы свяжемся с вами в ближайшее время.
259,formsText.titleError,Ошибка отправки сообщения (заголовок),Ошибка отправки сообщения
260,formsText.textError,Ошибка отправки сообщения текст (подзаголовок),Попробуйте позднее
309,formsText.titleAttention,Ошибка (заголовок),Внимание!
8.5. Ссылки в форме,,,
261,formsText.forgotText,Забыли пароль?,Забыли пароль?
262,formsText.allreadyText,Уже есть учетная запись,Уже есть учетная запись
9. Навигация,,,
263,navText.index,Главная,Главная
264,navText.markets,Рынки,Рынки
265,navText.about,О компании,О компании
266,navText.contacts,Контакты,Контакты
267,navText.forex,Валюты,Валюты
268,navText.metals,Металлы,Металлы
269,navText.stocks,Акции,Акции
270,navText.commodities,Товары,Товары
271,navText.indices,Индексы,Индексы
272,navText.crypto,Криптовалюты,Криптовалюты
273,navText.trading,Торговые условия,Торговые условия
274,navText.licenses,Аккредитация и лицензии,Аккредитации и лицензии
275,formsText.checkboxAgreement,Пользовательское соглашение,Пользовательское соглашение
276,formsText.checkboxPolicy,Политика возврата средств,Политика возврата средств
293,curLang,Текущий язык,en
10. Кнопки,,,
277,buttonText.login,Войти,Войти
278,buttonText.btnReg,Зарегистрироваться,Зарегистрироваться
279,buttonText.enterFormButton,Войти в кабинет,Войти
280,buttonText.btnSend,Отправить,Отправить
281,buttonText.btnStartTrade,Начать торговать,Начать торговать
282,buttonText.btnOpenAcc,Открыть счет,Открыть счет
283,buttonText.btnCallback,Запросить звонок,Запросить звонок
284,buttonText.btnLearMore,Узнать больше,Узнать больше
285,buttonText.btn404,Вернуться на главную,Вернуться на главную
286,buttonText.btnSupport,Техническая поддержка,Техническая поддержка
287,buttonText.btnPartner,Стать партнером,Стать партнером
11. Контакты,,,
288,contactsHeaderText.title,Заголовок,"Круглосуточная, персональная поддержка пользователей"
289,contactsHeaderText.text,Подзаголовок,Запросите звонок и мы свяжемся с вами в ближайшее время.
290,contactsListText.contact2,Наша почта,Наша почта
291,contactsListText.contact3,Месторасположение,Месторасположение
292,contactsListText.contact1,Международный номер,Международный номер
12. Тайтлы,,,
293,titles.index,index,Company Name - Получите финансовую независимость
294,titles.notFound,404,404 - Company Name - Получите финансовую независимость
295,titles.licenses,licenses,Аккредитации и лицензии - Company Name - Получите финансовую независимость
296,titles.reminder,recovery,Восстановление пароля - Company Name - Получите финансовую независимость
297,titles.register,register,Регистрация - Company Name - Получите финансовую независимость
298,titles.login,login,Вход - Company Name - Получите финансовую независимость
299,titles.about,about,О компании - Company Name – зарабатывай просто!
300,titles.contacts,contacts,"Контакты - Company Name - Круглосуточная, персональная поддержка пользователей"
301,titles.markets,markets,Свыше 200 финансовых инструментов для трейдинга из любой точки мира
302,titles.commodities,commodities,Товары - Торговля сырьевыми товарами с Company Name
303,titles.crypto,crypto,Криптовалюты - Торгуйте CFD на криптовалюту вместе Company Name
304,titles.forex,forex,Валюты – самый устойчивый и перспективный рынок для инвестиций
305,titles.indices,indices,Индексы - Станьте профи в торговле CFD на индексы
306,titles.metals,metals,Металлы - Выгодная торговля CFD-контрактами на металлы
307,titles.stocks,stocks,Акции - Котировки акций онлайн с Company Name
308,titles.trading,trading,Торговые условия - Торговые счета Company Name
