id,constant,position,translate
189,aboutHistoryText.year1.text|dot,2017 год. Описание,"Das erste Jahr der Arbeit des Unternehmens war von Schwierigkeiten geprägt, aber gleichzeitig Erfolge. In diesem Zeitraum begannen mehr als 4.000 Händler mit dem Unternehmen mit dem Unternehmen mit dem Zugang zu mehr als 200 Finanzinstrumenten"
190,aboutHistoryText.year2.title,2018 год. Заголовок,Eine effektive Entwicklungsstrategie
191,aboutHistoryText.year2.text|dot,2018 год. Описание,"Im Jahr 2019 wuchs das Unternehmen aktiv, was Tausende neuer Kunden anzieht und eine neue Entwicklungsstrategie erstellt"
192,aboutHistoryText.year3.title,2019 год. Заголовок,Erfolgreiche IT-Lösungen
193,aboutHistoryText.year3.text|dot,2019 год. Описание,"Im Jahr 2020 ergab das Entwicklungsteam des Unternehmens mehrere erfolgreiche Projekte, die den Kunden täglich mit den Finanzmärkten tauschen"
194,aboutHistoryText.year4.title,2020 год. Заголовок,Internationales Management
195,aboutHistoryText.year4.text|dot,2020 год. Описание,"Im Jahr 2021 widmet sich das Team viel Zeit und Mühe, Partnerschaften mit großen Unternehmen und finanziellen Zentren auf der ganzen Welt einzuführen"
4.6. Платформа для торговли разработанная для людей.,,,
196,aboutPlatformText.title,Заголовок,Eine funktionale Plattform für Forex- und CFD-Handel
197,aboutPlatformText.text|dot,Подзаголовок,"Die Handelsplattform wurde von Grund auf die Bedürfnisse von Händlern Company Name erstellt. Es ist ein kostenloses Instrument für technische Analyse, Transaktionsausführung und Prognose"
198,aboutPlatformText.advantage1,Преимущества №1,Eine große Anzahl analytischer Instrumente
199,aboutPlatformText.advantage2,Преимущества №2,"Die Unfähigkeit, auf dem Konto in das Negativ zu gehen"
200,aboutPlatformText.advantage3,Преимущества №3,Hilfe 24 Stunden am Tag
201,aboutPlatformText.advantage4,Преимущества №4,Die Geschwindigkeit der Auftragsabwicklung
202,aboutPlatformText.advantage5,Преимущества №5,Sicherheit von Transaktionen
203,aboutPlatformText.advantage6,Преимущества №6,Intuitive Schnittstelle
204,aboutPlatformText.advantage7,Преимущества №7,Vollständige Aussage der Anzahlung
5. Аккредитации и лицензии.,,,
5.1. Посадочный экран,,,
205,licensesHeaderText.title,Заголовок,Finanzielle Sicherheit dank Regulierungsbehörden und Partnern
206,licensesHeaderText.text,Подзаголовок к заголовку,Sie können sich von der absoluten Sicherheit und Sicherheit Ihrer Anzahlung aufgrund der zuverlässigen Kontrolle von Regulierungsbehörden und Partnern sicher sein. Sie können sich auf dieser Seite mit ihnen kennenlernen
5.2. Информация о регуляторах и банках,,,
207,licensesListText.license1.title,Заголовок №1,CySec
208,licensesListText.license1.text,Описание №1,Die CYPRUS Securities and Exchange Commission ist eine beliebte Lizenzierungsorganisation von Zypern unter den Brokern
209,licensesListText.license2.title,Заголовок №2,ASIC
210,licensesListText.license2.text,Описание №2,"Die Australian Securities and Investments Commission, die alle Finanzmärkte in Australien und der Welt, einschließlich Forex, steuert"
211,licensesListText.license3.title,Заголовок №3,IFSC
212,licensesListText.license3.text,Описание №3,"Die IFSC (International Financial Services Commission von Belize) bezieht sich auf die Regulierungsbehörde Belize, deren Hauptzweck lizenziert und die Umsetzung der Regeln überprüft und überprüft wird"
213,licensesListText.license4.title,Заголовок №4,VFSC
214,licensesListText.license4.text,Описание №4,Die Vanuatu-Finanzdienstleistungskommission kontrolliert förmlich die Finanzmärkte der Insel Vanuatu und anderen Regionen
215,licensesListText.license5.title,Заголовок №5,FSC Mauritius
216,licensesListText.license5.text,Описание №5,Die Vanuatu-Finanzdienstleistungskommission kontrolliert förmlich die Finanzmärkte der Insel Vanuatu und anderen Regionen
217,licensesListText.license6.title,Заголовок №6,Morgan Stanley
218,licensesListText.license6.text,Описание №6,"Eine der größten Bankbestände der Welt, ein Liquiditätsanbieter für Forex-Unternehmen"
219,licensesListText.license7.title,Заголовок №7,UBS
220,licensesListText.license7.text,Описание №7,"Eine Schweizer Weltbank, ein internationaler Finanzpartner vieler Unternehmen und Organisationen, einschließlich Forex-Brokers"
221,licensesListText.license8.title,Заголовок №8,MiFID
222,licensesListText.license8.text,Описание №8,"MiFID ist eine Richtlinie der Europäischen Union auf den Märkten von Finanzinstrumenten, die die Aktivitäten ihrer Teilnehmer regulieren"
6. Ошибка 404.,,,
223,headerText404.title,Заголовок,Fehler 404
224,headerText404.text,Подзаголовок,"Diese Seite gibt es nicht, wenden Sie sich bitte an den Support."
225,headerText404.textMainPage,Вернуться на главную страницу,Zurück zur Hauptseite
226,headerText404.textSupport,Служба технической поддержки,Technischer Support-Service.
8. Формы,,,
8.1. Заголовки форм,,,
228,formsText.titleEnter,Вход в личный кабинет,Ihr persönlicher Bereich
229,formsText.titleCallback,Оставить заявку,Reichen Sie Ihre Bewerbung ein
230,formsText.titleTwoauth,Двухэтапная авторизация,Zwei-Faktor-Authentifizierung
231,buttonText.signup,Регистрация,Anmeldung
232,fotmsText.titleReminder,Восстановление пароля,Passwort zurücksetzen
8.2. Поля ввода,,,
233,formsText.labelName,Введите ваше имя,Name *
234,formsText.placeholderName,Введите ваше имя (placeholder),Dein Namen
235,formsText.labelLastName,Введите вашу фамилию,Nachname *
236,formsText.placeholderLastName,Введите вашу фамилию (placeholder),Dein Namen
237,formsText.labelMail,Введите ваш E-mail,E-mail *
238,formsText.placeholderEmail,Введите ваш E-mail (placeholder),Dein E-Mail
239,formsText.labelPassword,Введите пароль,Passwort *
240,formsText.placeholderPassword,Введите пароль (placeholder),Passwort eingeben
241,formsText.labelConfirmPassword,Подтвердите пароль,Passwort bestätigen *
242,formsText.labelPhone,Поле для ввода номера телефона,Telefonnummer *
243,formsText.placeholderPhone,Поле для ввода номера телефона (placeholder),Dein Telefonnummer
244,formsText.labelCountry,Выберите страну,Land *
245,formsText.placeholderCountry,Выберите страну (placeholder),Wählen Sie das Land
246,formsText.labelLanguage,Выберите язык,Sprache wählen
247,formsText.placeholderLanguage,Выберите язык (placeholder),Sprache wählen
248,formsText.labelTime,Удобное время для звонка,Bequeme Zeit
249,formsText.placeholderTime,Удобное время для звонка (placeholder),Beste Zeit zum Anenfen
250,formsText.lableTwoauth,Введите код двухэтапной авторизации,2SV-Code *
251,formsText.placeholderTwoauth,Введите код двухэтапной авторизации (placeholder),Geben 2SV-Code
252,formsText.labelPromo,Введите промокод,Gutscheincode
253,formsText.placeholderPromo,Введите промокод (placeholder),Geben Gutscheincode
8.3. Дополнительный текст,,,
254,formsText.text_required,* - обязательные поля,* - Benötigte Felder
255,formsText.regRecommend,"Для пароля разрешены только латинские буквы, цифры и символы. ","Für das Passwort sind nur lateinische Buchstaben, Zahlen und Symbole zulässig. Das Passwort muss mindestens einen Großbuchstaben, einen Kleinbuchstaben und eine Zahl enthalten."
256,formsText.checkboxText,Обработка персональных данных (чекбокс),Ich stimme der Verarbeitung personenbezogener Daten
8.4. Уведомления,,,
257,formsText.titleSuccess,Спасибо за отправку сообщения,Vielen Dank für das Senden einer Nachricht
258,formsText.textSuccess,Спасибо за отправку сообщения текст,Wir werden Sie in Kürze kontaktieren.
259,formsText.titleError,Ошибка отправки сообщения,Fehler beim Senden der Nachricht
260,formsText.textError,Ошибка отправки сообщения текст,Versuche es später
309,formsText.titleAttention,Ошибка (заголовок),Achtung!
8.5. Ссылки в форме,,,
261,formsText.forgotText,Забыли пароль?,Haben Sie Ihr Passwort vergessen?
262,formsText.allreadyText,Уже есть учетная запись,Sie haben bereits ein Konto
9. Навигация,,,
263,navText.index,Главная,Main
264,navText.markets,Рынки,Märkte
265,navText.about,О компании,Über das Unternehmen
266,navText.contacts,Контакты,Impressum
267,navText.forex,Валюты,Wähenng
268,navText.metals,Металлы,Metalle
269,navText.stocks,Акции,Bestände
270,navText.commodities,Товары,Commodities
271,navText.indices,Индексы,Indizes
272,navText.crypto,Криптовалюты,Kryptowähenng
273,navText.trading,Торговые условия,Handelsbedingungen
274,navText.licenses,Аккредитация и лицензии,Akkreditieenngen und Lizenzen
275,formsText.checkboxAgreement,Пользовательское соглашение,Nutzungsbedingungen
276,formsText.checkboxPolicy,Политика возврата средств,Rückgaberecht
293,curLang,Текущий язык,De
10. Кнопки,,,
277,buttonText.login,Войти,Einloggen
278,buttonText.btnReg,Зарегистрироваться,Anmelden
279,buttonText.enterFormButton,Войти в кабинет,Einloggen
280,buttonText.btnSend,Отправить,Senden
281,buttonText.btnStartTrade,Начать торговать,Beginnen Händel
282,buttonText.btnOpenAcc,Открыть счет,Ein Konto eröffnen
283,buttonText.btnCallback,Запросить звонок,Fordern Sie einen Anenf
284,buttonText.btnLearMore,Узнать больше,Lernen Mehr
285,buttonText.btn404,Вернуться на главную,Zurück zur Startseite
286,buttonText.btnSupport,Техническая поддержка,Technischer Support
287,buttonText.btnPartner,Стать партнером,Ein Partner werden
11. Контакты,,,
288,contactsHeaderText.title,Заголовок,"24/7, personalisierte Benutzerunterstützung"
289,contactsHeaderText.text,Подзаголовок,Anruf anfordern und wir werden uns in Kürze in Verbindung setzen.
290,contactsListText.contact2,Наша почта,Unsere E-Mail
291,contactsListText.contact3,Месторасположение,Standort
292,contactsListText.contact1,Международный номер,Internationale Zahl
12. Тайтлы,,,
293,titles.index,index,Company Name - Erhalten Sie finanzielle Unabhängigkeit
294,titles.notFound,404,404 - Company Name - Erhalten Sie finanzielle Unabhängigkeit
295,titles.licenses,licenses,Akkreditierung und Lizenzen - Company Name - Erhalten Sie die finanzielle Unabhängigkeit
296,titles.reminder,recovery,Password Recovery - Company Name - Erhalten Sie finanzielle Unabhängigkeit
297,titles.register,register,Registrierung - Company Name - Erhalten Sie finanzielle Unabhängigkeit
298,titles.login,login,Login - Company Name - Erhalten Sie finanzielle Unabhängigkeit
299,titles.about,about,Über das Unternehmen - Company Name - Verdienen Sie einfach!
300,titles.contacts,contacts,"Kontakte - Company Name - 24/7, Personalbenutzerunterstützung"
301,titles.markets,markets,Über 200 Finanzinstrumente zum Handel von überall in der Welt
302,titles.commodities,commodities,Rohstoffe - Handel mit Rohstoffen mit Company Name
303,titles.crypto,crypto,Cryptocurrencies-Trade-CFDs auf Cryptocurcy zusammen Company Name
304,titles.forex,forex,Währungen sind der stabilste und vielversprechende Markt für Investitionen
305,titles.indices,indices,Indizes - Werden Sie ein Profi im Handel mit CFDs auf Indizes
306,titles.metals,metals,Metalle-profitabler Handel von CFD-Verträgen für Metalle
307,titles.stocks,stocks,Aktien - Lagerangebote online mit Company Name
308,titles.trading,trading,Handelsbedingungen - Handelskonten Company Name
